CustomerID,Name,Gender,DateOfBirth,Address,City,State,ZipCode,RiskRating,Email,CustomerSince,AccountBalance
CUST0545,Julie Cruz,Female,1954-08-26,60127 Palmer Mall,Whiteton,California,51427,3,hshaw@example.com,2023-09-14,65010.12
CUST0546,Thomas Mendoza,Female,1950-11-06,323 Kristy Parks Suite 059,Angelicachester,Michigan,34575,4,gmason@example.com,2009-03-20,57902.84
CUST0547,Angela Gill,Female,1995-03-28,27240 Marshall Port,North Jessica,Iowa,29420,1,kgardner@example.com,2007-12-29,31826.61
CUST0548,Brian Wilson,Male,2004-03-25,127 Dana Isle Suite 281,Poncefurt,Washington,48956,5,kathryncallahan@example.org,2009-02-27,43044.44
CUST0549,David Pierce,Male,1970-08-10,4290 Shelly Village Suite 245,Ryanton,Colorado,33695,5,jennifergreene@example.org,2018-09-27,57385.81
CUST0550,Trevor Stephenson,Female,1950-11-18,58970 Richardson Road,North Amy,Idaho,70904,3,marybrown@example.com,2005-05-30,69389.68
CUST0551,Debra Garcia,Male,1934-06-27,276 Vaughan Ferry Apt. 354,Barkerborough,Indiana,17956,2,danieldavis@example.net,2016-10-26,31450.44
CUST0552,Walter Perez,Male,1939-01-07,78414 Ashley Shoal,Kristybury,Alaska,99027,5,jennahamilton@example.org,2016-04-21,12117.75
CUST0553,Paul Arias,Male,1969-11-12,720 Burgess Pines,Millershire,New Mexico,86144,3,mcdanieljohn@example.com,2021-11-13,6972.06
CUST0554,Jennifer Foster,Female,1968-12-11,73372 Johnson Harbor,Port Heatherstad,Alaska,78310,1,mark56@example.org,2008-08-22,23559.35
CUST0555,Hannah Barnes,Male,1988-11-15,652 Jeremy Fork Apt. 647,Matthewberg,Oklahoma,46486,2,teresa76@example.org,2011-10-25,76769.94
CUST0556,Cheyenne Shah,Female,2000-11-08,059 Sullivan Valley Apt. 842,Ashleyport,Alaska,35290,2,mooreroger@example.org,2010-05-18,73320.04
CUST0557,Samantha Santos,Female,1943-06-05,13888 Matthew Passage Apt. 012,Powellhaven,Maine,25603,1,christinawest@example.org,2010-06-15,5432.43
CUST0558,Ruth Peterson,Female,1991-01-19,768 Tammy Plains,Port Abigailshire,California,02205,1,crobbins@example.net,2011-02-12,34071.18
CUST0559,Michael Saunders,Female,1993-08-29,716 Sherry Views Apt. 079,South Amanda,Louisiana,81694,1,aadams@example.org,2022-07-30,31353.29
CUST0560,Robert King,Female,1995-01-21,781 Joseph Circles,Cassandrafurt,Rhode Island,81145,4,wadetroy@example.org,2009-03-09,30197.96
CUST0561,Brent Roman,Male,1998-06-03,199 Samantha Village Suite 339,North Tara,Maine,08495,4,suekim@example.com,2009-12-04,39932.35
CUST0562,Robert Powers,Female,1946-10-10,61334 Alexandria Mission Apt. 340,Lake Sarah,Oregon,53692,1,janewilson@example.com,2022-11-15,73157.39
CUST0563,Susan Wilson,Male,1982-10-08,0872 Reed Wells Suite 000,Patelville,Washington,84569,4,woodwendy@example.net,2025-03-23,81242.71
CUST0564,Colleen James,Male,1939-03-23,87142 Morris Plains Suite 097,Brendaland,Missouri,07487,2,sheribartlett@example.com,2012-02-19,97284.76
CUST0565,Lauren Mejia,Female,1999-09-08,72442 Smith Cliff,Richfurt,Washington,99721,5,kaylee48@example.net,2018-08-01,93657.79
CUST0566,Kyle Wells,Female,1955-08-11,5226 Brett Ford Apt. 086,West Patricia,West Virginia,86023,1,vgray@example.org,2023-04-11,7717.26
CUST0567,Alan Page,Male,1975-07-13,0324 Salinas Junction,Port Jessica,Kansas,63315,4,philipwells@example.com,2022-02-23,20641.56
CUST0568,Daniel Sosa,Male,1941-12-13,8996 Stephens Estates,Carsonville,Pennsylvania,90431,4,robert64@example.org,2019-07-12,70726.92
CUST0569,Dennis Williams,Male,1999-04-03,3104 Joseph Center,Jenniferport,Mississippi,94643,4,hernandezwhitney@example.com,2020-04-23,54641.03
CUST0570,Julie Perry,Male,2006-05-14,8094 Coleman Forges,Julieville,Alaska,49847,4,walshlaura@example.org,2015-11-13,80247.21
CUST0571,Harry Mcintyre,Male,1966-01-02,66376 Conrad Green,Teresafurt,Washington,46012,2,nicole84@example.net,2010-09-18,88152.18
CUST0572,Clifford Cooley,Male,1957-04-28,1342 David Forges Apt. 027,Samuelton,Virginia,81561,2,leekelly@example.com,2024-12-21,79722.22
CUST0573,Patricia Martin,Female,1939-03-29,3928 Fowler Shores,North Samanthaport,Washington,06941,1,robert52@example.org,2017-06-25,52330.97
CUST0574,Jeffrey Riley,Female,1957-05-16,62915 Vanessa Shore Apt. 375,Ryanburgh,Texas,66414,2,wagnerleslie@example.net,2015-10-14,95189.5
CUST0575,Kylie Barajas,Male,2000-11-01,87292 Mark Locks,Murilloview,New Jersey,97932,2,brian33@example.org,2009-08-19,71004.29
CUST0576,Marcus Thompson,Male,1980-07-29,4082 Moran Turnpike Apt. 207,South Benjaminfort,Arkansas,22277,5,wlynch@example.com,2010-07-28,31985.03
CUST0577,James Smith,Female,1999-10-28,4458 Campbell Forge Apt. 803,Lake Rhonda,Maryland,39789,1,louis70@example.org,2014-01-18,18717.16
CUST0578,Luis Harper,Male,1984-07-31,0585 Kelly Viaduct,Janetfort,North Carolina,72552,5,smithshelia@example.com,2010-04-02,74835.37
CUST0579,Erin Cabrera,Female,2006-04-23,2553 Browning Wall Apt. 834,Knappview,New York,80339,1,laura07@example.org,2010-01-24,50780.18
CUST0580,Melissa Johnson,Female,1988-07-20,1749 Kristopher Bypass,North Omar,Missouri,86065,2,watersjeremy@example.net,2024-01-12,41673.76
CUST0581,Andre Norman,Female,1958-04-02,118 Mark Prairie,West Allen,North Dakota,76949,1,connie64@example.com,2021-07-22,14784.81
CUST0582,Maria Williams,Female,2006-12-17,2837 Fry Plaza Apt. 295,Stephaniefort,Idaho,19391,2,arthuryoung@example.org,2012-09-17,76141.65
CUST0583,Christian Bonilla,Male,1970-10-02,00340 Stacy Coves,North Christineborough,Kansas,99081,2,abigailhall@example.com,2010-10-02,69361.95
CUST0584,Charles Taylor,Male,1998-10-31,7728 Russell Neck Apt. 770,Mitchellland,California,28421,2,qbenson@example.org,2016-06-08,40506.26
CUST0585,Tonya Miranda,Male,1979-07-10,836 Crystal Common Apt. 996,New Elizabethton,Washington,90715,2,lucasmiller@example.net,2023-10-11,87362.6
CUST0586,Angela Young,Female,1997-10-09,8390 Lopez Dale Apt. 445,Port Jesus,Arkansas,20898,1,denisehughes@example.net,2006-02-24,97044.43
CUST0587,Shelley Gonzalez,Female,1989-11-28,651 Erickson Loop,Hendersonville,New York,26770,1,markhorton@example.org,2012-05-28,81437.2
CUST0588,Gina Charles,Female,1979-12-21,9216 Alexander Locks Suite 530,North Christopher,Maryland,86658,1,jonathan45@example.org,2010-08-19,53852.8
CUST0589,Marie Hardy,Male,1961-05-18,2896 Smith Mountain Apt. 517,Joycebury,New Hampshire,29543,5,erikasmith@example.com,2020-08-18,30979.31
CUST0590,Monique Fowler,Female,1947-06-11,644 Jeffrey Lodge Suite 353,Port Jennifer,Wyoming,14426,4,nataliekidd@example.org,2023-04-21,49351.82
CUST0591,Vincent Macdonald,Male,1969-02-13,668 Pearson Skyway,Amandachester,Louisiana,54286,3,davislori@example.net,2016-05-16,75953.42
CUST0592,Heather Johnson,Male,1968-05-12,249 Fleming Parkways Apt. 349,Port Lucas,Iowa,88277,3,angelalee@example.com,2024-07-30,35571.73
CUST0593,Megan David,Female,1971-03-29,94304 Meadows Club Suite 629,Lake John,Missouri,22973,1,ifoster@example.org,2016-08-24,26996.09
CUST0594,Briana Graham,Female,1995-02-13,49753 Diaz Flat,South Brittany,Mississippi,34072,3,james80@example.net,2023-07-26,89115.51
CUST0595,Scott Smith,Female,1939-10-23,8528 May Dale Suite 055,Robinsonmouth,South Carolina,71077,2,lindseymejia@example.com,2016-08-18,8885.38
CUST0596,Carlos Long,Male,1961-01-08,83461 Crystal Mountains Suite 666,Lake Paulland,Rhode Island,37170,1,chelseajohnson@example.org,2024-01-16,6406.21
CUST0597,Matthew Evans,Male,1965-05-11,433 Ray Haven Suite 743,New Jason,Kentucky,55867,1,barrerameghan@example.org,2007-11-11,64114.97
CUST0598,Karla Burton,Female,1978-05-30,84605 Hebert Spurs,Victoriafort,Michigan,82446,5,ericamiller@example.org,2016-09-21,26182.97
CUST0599,Adam Blake,Female,1984-09-26,71834 Brian Freeway,Lake Jessicaside,Texas,35729,1,kayla83@example.net,2011-04-08,19181.25
CUST0600,Sarah Solomon,Male,1983-01-12,91757 Connie Shoal,Robertside,Alaska,50553,1,donalddavid@example.org,2016-12-10,81675.97
CUST0601,Sarah Brooks,Female,1947-09-14,58221 Russo Union,Coxview,Alabama,97363,2,cherryashley@example.org,2007-10-06,24873.24
CUST0602,Nicholas Nelson,Male,2006-11-14,18698 Mccoy Park,Port Stephanie,Utah,19915,2,dgriffith@example.com,2023-09-21,3863.31
CUST0603,Maria Chandler,Female,1939-05-01,26218 Day Square Apt. 644,Lake Erikabury,Nebraska,45154,1,kiaraware@example.com,2023-10-24,49876.3
CUST0604,Chad Roberts,Female,1969-09-06,224 Baker Port,Brownbury,New Jersey,17938,2,david22@example.org,2013-08-28,99867.61
CUST0605,Brenda Coleman,Male,1938-12-17,6987 Schneider Plaza Suite 634,East Holly,Texas,24143,4,fadams@example.org,2016-04-23,5711.59
CUST0606,Stefanie Pierce,Male,1998-10-13,0730 Callahan Junction Apt. 742,Kevinshire,South Dakota,75529,1,igarcia@example.net,2008-03-13,31018.07
CUST0607,Jacqueline Garcia,Female,1979-10-20,297 Nathaniel Row Suite 289,Tuckerburgh,Kansas,30414,1,jason15@example.org,2017-02-01,69171.96
CUST0608,Tracy Small,Female,1988-10-30,77400 Ramos Path,Cabreraport,New York,19563,1,gallagherjoseph@example.net,2021-03-25,18333.88
CUST0609,Michael Walker,Male,1954-02-25,0989 Williams Center Apt. 464,Bradleytown,Nebraska,05541,1,wilsonmadison@example.org,2025-02-13,27787.53
CUST0610,Kristopher Boone,Male,1944-07-17,432 Adam Parkways Apt. 077,North Kaylee,Massachusetts,34538,4,williamsernest@example.com,2014-05-06,3261.92
CUST0611,Elizabeth Miller,Male,1996-06-01,962 Selena Field Suite 797,Port David,Florida,19225,3,haley77@example.com,2005-09-29,17663.58
CUST0612,Dean Austin,Male,1941-03-27,270 Thomas Row,North Eric,Vermont,02835,3,amy63@example.com,2020-11-24,64415.24
CUST0613,Sydney Murillo,Male,1988-10-30,2972 Harris Spur,Tiffanyside,Michigan,03697,5,hinestimothy@example.org,2008-11-02,36496.18
CUST0614,Gregory Thomas,Male,1975-05-30,651 Ferguson Bridge,West Jennifermouth,Ohio,43906,3,patricia69@example.net,2020-05-20,24713.26
CUST0615,John Richardson,Female,1977-10-23,19667 Harrison Locks,Port Lauraborough,North Carolina,41857,4,wernerjeremy@example.com,2011-09-01,64775.12
CUST0616,Thomas Thomas,Male,1999-04-05,5050 Jessica Crossroad,West Julieshire,Wyoming,60657,1,gardnertravis@example.org,2012-12-13,81557.34
CUST0617,Kristin Fowler,Male,1955-09-01,533 Andrew Wells Apt. 760,Georgehaven,North Dakota,33313,2,glennsonia@example.org,2019-05-28,40362.01
CUST0618,Christine Matthews,Female,1997-09-11,1914 Gregory Ports Suite 300,Smithton,Oregon,13388,3,jasmin50@example.net,2006-05-08,73947.94
CUST0619,Logan Shepherd,Male,1954-05-28,6486 Jennifer Divide Apt. 847,South Billy,Mississippi,42370,2,mossruth@example.net,2019-07-24,43788.66
CUST0620,Danny Lozano,Male,1979-12-16,06243 Palmer Plaza,Nathanielport,Utah,33010,5,nicole36@example.org,2023-05-19,28364.3
CUST0621,Angela Watson,Male,1970-01-14,602 Brandi Throughway Suite 372,Kelleyview,West Virginia,06071,4,johnsonmichael@example.com,2021-10-31,98513.7
CUST0622,Larry Meza,Male,2006-02-17,9819 Lori Ports,Sandratown,West Virginia,90224,3,carterkimberly@example.net,2014-10-02,90980.71
CUST0623,Melissa Grant,Female,1949-08-24,286 Cynthia Hills,West Ariel,Maryland,67625,4,victoriacook@example.net,2009-09-02,40124.77
CUST0624,Heather Davis,Female,1957-09-05,04334 Torres Inlet,South Ryanbury,Illinois,74902,5,nmccarthy@example.org,2006-07-18,9163.26
CUST0625,John Singh,Female,1994-05-08,15534 Kevin Field,Sabrinabury,New Hampshire,15352,1,bjames@example.org,2023-01-29,66432.87
CUST0626,William Bird,Female,1946-12-03,08484 Grant Ford,West Jason,Alabama,19246,1,allenflynn@example.org,2023-09-27,21719.13
CUST0627,Justin Miller,Male,1936-04-02,75099 Reynolds Points,Davidsonshire,North Carolina,30159,4,sharon17@example.com,2016-08-04,81578.66
CUST0628,Jared Johnson,Male,1962-10-10,36017 Sophia Dam,South Craigfurt,California,09916,3,wonglisa@example.net,2022-07-05,87305.15
CUST0629,Susan Owens,Male,1992-03-03,36920 Reed Villages,Crystalland,Georgia,43485,2,hintonwilliam@example.org,2008-03-28,48414.36
CUST0630,Michael Underwood,Female,1957-08-18,363 Brian Row,Joyburgh,Montana,04461,5,caseykathleen@example.net,2020-09-20,9037.26
CUST0631,Harry Cooper,Male,1964-09-27,1794 Garcia Crest,Wilsonfurt,Hawaii,80812,5,bjackson@example.net,2011-04-10,36338.01
CUST0632,Molly Bullock,Female,1956-05-26,1420 Sloan Lake Suite 166,Port Juliefort,Alabama,93170,2,hendersonlucas@example.com,2022-06-05,47467.04
CUST0633,Christopher Long,Male,1960-05-30,5068 Clay Via Apt. 612,Herrerabury,New Jersey,34100,4,justin05@example.com,2025-01-21,4984.82
CUST0634,Adriana Fields,Male,1984-06-24,118 Gary Passage Apt. 999,Port Paulfort,North Dakota,08343,3,colemanalicia@example.org,2017-11-06,96735.06
CUST0635,Nicole Kramer,Male,1973-05-19,091 Weaver Streets Suite 527,Forbeschester,New Mexico,69972,3,jdavis@example.org,2012-10-22,87970.2
CUST0636,Joseph Richardson,Female,1988-04-05,527 Grant Estates,Alexandrashire,Oregon,60658,2,larryestrada@example.com,2020-03-10,31969.53
CUST0637,Lindsey Merritt,Male,1991-07-26,13055 Pollard Spring,Reynoldschester,Washington,76031,3,jonathan75@example.org,2008-11-29,4969.39
CUST0638,Alexis Harris,Female,1938-04-12,2936 John Creek,North Kelliville,Pennsylvania,11533,1,youngkelly@example.org,2012-10-02,44446.86
CUST0639,Elizabeth Williams,Female,1979-03-12,753 Micheal Points Apt. 396,Port Andrew,Tennessee,15833,2,andersonerika@example.com,2017-04-22,61540.53
CUST0640,Susan Lane,Male,1942-08-19,74991 Walker Fords,North Jeremyfort,Kansas,93454,4,jonesdavid@example.net,2010-05-21,64749.7
CUST0641,Christopher Montgomery,Male,1940-09-01,5794 Lambert Forge Apt. 251,East Jennifer,West Virginia,27236,5,ohunter@example.org,2011-01-30,11654.34
CUST0642,Christopher Perez,Male,1938-11-09,099 Adam Club,South Rhondaland,Washington,61728,4,sware@example.org,2015-05-17,62602.43
CUST0643,Doris Williams,Male,1946-01-15,7679 Howard Oval Apt. 112,North Scott,Oregon,96949,5,smithwilliam@example.com,2010-03-10,69672.77
CUST0644,Richard Mcbride,Male,1994-01-12,79133 April Club Apt. 318,Triciafort,New York,16404,5,jessicahartman@example.org,2017-02-20,43150.75
CUST0645,Brandi Thomas,Female,2000-08-30,784 Jorge Trafficway Suite 546,Port Cherylfort,Florida,47575,1,james10@example.net,2015-09-08,79866.94
CUST0646,Glenn Foster,Female,1997-11-05,1855 Joseph Vista,Gardnerburgh,Indiana,48232,3,francestaylor@example.net,2020-08-01,66857.37
CUST0647,Paul Moore,Male,1937-12-27,10189 Maria Creek Apt. 999,South Vincent,Missouri,80861,1,nicolecoleman@example.org,2021-08-11,94631.44
CUST0648,Felicia Lindsey,Male,1970-04-30,6914 Harris Gardens,Lake Seanshire,South Carolina,31894,2,tduncan@example.com,2009-01-02,4384.51
CUST0649,Brett Strong,Female,1954-09-18,668 James Lodge,Woodburgh,Wyoming,19521,3,hoffmanmatthew@example.com,2014-11-10,67232.53
CUST0650,Christina Raymond,Male,1958-07-05,80288 Wheeler Cliffs,Schwartzborough,Tennessee,56982,4,christopherjackson@example.org,2008-04-06,80940.75
CUST0651,Jessica Russell,Female,1981-04-12,9680 Brandy Inlet,Port Kenneth,South Dakota,82642,4,kenneth29@example.net,2005-06-24,4264.58
CUST0652,Kenneth Johnson,Female,1975-08-02,7344 Leach Crest,Dianaport,New Mexico,83120,2,christopherbrown@example.org,2024-11-26,9394.46
CUST0653,Kevin Newman,Female,1944-10-07,253 Joseph Meadows Apt. 002,Villanuevaview,Minnesota,43339,3,karen83@example.com,2010-06-16,59266.4
CUST0654,Stacy Mason,Male,2006-08-10,3136 Woodard Islands,West Wesleyport,Vermont,82393,2,christinathomas@example.net,2017-01-16,19065.83
CUST0655,Lauren Roberts,Female,1997-06-21,60673 Christine Coves Apt. 569,Ellisfurt,Kentucky,89315,1,chenjohn@example.net,2024-10-28,71530.28
CUST0656,Jennifer May,Male,1937-01-16,9477 Smith Way Apt. 475,Graytown,West Virginia,40930,5,wherrera@example.org,2025-04-13,74278.95
CUST0657,Amber Thomas,Male,1980-05-31,916 Andrew Port Suite 780,North Peter,California,23850,5,stephentran@example.org,2013-10-19,12947.63
CUST0658,Thomas Bailey,Female,1957-12-30,1124 Jodi Common Apt. 804,South Michaelfort,Pennsylvania,67380,1,travispatton@example.com,2007-01-15,19734.3
CUST0659,Laura Jackson,Male,1996-01-12,083 Ferguson Coves,Heathertown,Alaska,96416,3,randynolan@example.org,2019-12-13,10714.14
CUST0660,Tammy Hanson,Male,1965-09-10,74135 Walters Port Suite 966,Burtonberg,South Carolina,02508,5,stephensmith@example.net,2019-06-25,17157.89
CUST0661,Stephanie Ellis,Female,1983-05-10,5206 Ryan Bypass Suite 581,North Benjamin,Washington,22969,1,brittany80@example.net,2016-11-22,81446.11
CUST0662,Courtney Smith,Female,1938-08-14,0910 Wallace Tunnel,Stephanieview,Hawaii,40667,5,sherrycarpenter@example.com,2006-10-04,52993.15
CUST0663,Beth Clarke,Male,1973-02-06,31611 Tamara Island,South Michael,Alabama,69648,2,ncallahan@example.org,2007-05-15,99953.88
CUST0664,Joseph Duffy,Male,1995-03-19,71404 Hester Garden,Suttonburgh,New York,67100,1,hatfieldmegan@example.org,2023-11-09,60633.52
CUST0665,Nathan Paul,Female,1945-01-02,2720 Berry Meadows Suite 100,Jonesside,Maine,72957,2,amandaperez@example.net,2006-01-18,14961.35
CUST0666,James Watson,Male,1996-03-20,112 Webster Walk,Geraldtown,Illinois,43502,5,michaelharris@example.net,2006-07-12,99645.09
CUST0667,Brian Moore,Male,1964-05-13,31257 Russell Glen,East Crystal,Florida,03485,5,susandavis@example.net,2015-12-27,57912.26
CUST0668,Amanda Bradley,Male,1965-05-10,8162 Smith Islands,New Nataliestad,Iowa,67778,1,bryanwest@example.com,2019-01-06,24121.56
CUST0669,Hayley Alvarez,Male,2007-01-04,020 Nicole Branch,Avilachester,Nevada,60755,4,timothy79@example.com,2019-04-16,65868.37
CUST0670,Daniel Martinez,Female,1958-08-09,388 Sarah Wells,West Carl,Maine,49277,1,jhorn@example.net,2009-07-19,81993.0
CUST0671,Christopher Barajas,Male,2006-09-23,7575 Washington Port Suite 832,East Anthony,New Hampshire,98253,2,smithjoseph@example.net,2009-08-01,4791.58
CUST0672,Kylie Williams,Male,1999-07-29,133 Christina Points Suite 544,Brandonberg,Vermont,90226,5,maria13@example.com,2025-04-08,84288.22
CUST0673,Stephanie Sherman,Female,1937-12-15,408 George Knoll Suite 039,Patriciaborough,Vermont,07572,1,samuelmiller@example.org,2018-10-16,62002.1
CUST0674,Charles Parker,Male,1973-12-15,79130 Wiley Ville Suite 781,Rossmouth,Georgia,33363,4,brittany80@example.com,2013-10-31,20842.66
CUST0675,Brittany Spencer,Male,1971-06-08,8819 Thornton Isle Apt. 797,Moodymouth,New Hampshire,81611,2,tadkins@example.net,2024-05-07,62916.42
CUST0676,Brittany Kidd,Male,1953-12-12,004 Craig Heights,South Johnstad,California,82217,5,kylesanders@example.com,2015-12-09,7522.72
CUST0677,Paul Miller,Male,1948-07-17,745 Morales Parks,Joshuastad,Ohio,11596,2,anthonymartin@example.com,2011-10-19,29523.18
CUST0678,Michael Decker,Female,1961-06-01,49833 Miller Curve Suite 171,West Richardfort,Arkansas,83035,4,sarahprice@example.net,2019-05-27,51468.92
CUST0679,Michael Contreras,Female,1952-07-08,52560 Ashley Circles Apt. 343,Williamshaven,Virginia,25938,1,uturner@example.com,2020-06-20,55288.98
CUST0680,Fernando Diaz,Female,1993-08-10,2754 Smith Mews Apt. 108,Wagnerburgh,Hawaii,44300,2,beth49@example.net,2011-08-09,34223.94
CUST0681,Jodi Hernandez,Female,1975-12-12,39858 Jason Stravenue Apt. 342,Webbburgh,Montana,57748,4,samantha71@example.net,2024-06-05,96810.13
CUST0682,Julia Henderson,Female,1966-11-23,57884 Michael Drives,Melanietown,Oregon,05227,2,davisjoseph@example.com,2021-09-04,94007.45
CUST0683,Mark Lester,Male,1968-10-24,90582 Miller Run Apt. 288,Martinfurt,Mississippi,87459,4,johnsonnathaniel@example.net,2023-02-18,27437.15
CUST0684,Christopher Martin,Male,1982-07-12,918 Ellis Fort,South Daniel,California,91494,2,yturner@example.org,2011-06-15,12812.24
CUST0685,Sarah May,Male,2006-05-09,72979 Johnson Center,Smithfurt,Oklahoma,24105,2,lisaball@example.net,2006-09-03,32009.27
CUST0686,Nicholas Pope,Male,1964-11-06,599 David Spur,West Christopher,Minnesota,21253,1,ronaldmurray@example.net,2022-02-18,5071.08
CUST0687,Janet Huerta,Female,1963-06-27,9668 Thornton Road Apt. 084,Brianside,Oklahoma,38659,5,melindashepherd@example.net,2007-01-04,30323.83
CUST0688,Darrell Miller,Male,2006-12-23,00166 Clark Fort Apt. 970,North Carloston,Idaho,71847,2,bdalton@example.net,2011-07-25,93257.47
CUST0689,Allison Riley,Male,1981-03-28,5103 Anthony Lock,Watsonbury,Mississippi,94957,3,lesliedavis@example.com,2021-02-12,51771.71
CUST0690,Kyle Gibbs,Male,1996-03-17,285 Marvin Spurs,North Michael,Maine,07722,1,johnsonricky@example.org,2025-03-26,15639.71
CUST0691,Melissa Miller,Male,1968-08-17,5181 Susan Fork Apt. 789,Timothytown,South Carolina,05270,5,estradahannah@example.org,2015-08-05,98337.11
CUST0692,Andrew Ortega,Female,1935-09-27,135 Jennifer Path,Grayville,Alaska,93145,4,heather59@example.com,2010-01-14,71914.65
CUST0693,Lisa Massey,Male,1989-12-22,75746 Walker Point Apt. 280,South Robertport,New York,78510,4,duffyryan@example.org,2015-06-21,29864.94
CUST0694,Scott Watson,Female,1974-07-25,2749 Paul Turnpike Suite 214,Patriciaberg,Massachusetts,33002,3,lopezcynthia@example.org,2017-07-27,67539.25
CUST0695,Joseph Hill,Male,1940-09-25,260 Carey Forks,Lake Jason,New Mexico,66782,3,hsolis@example.com,2012-10-09,17147.91
CUST0696,John Snyder,Female,2005-10-28,765 Cherry Parkway Apt. 469,Port Johnborough,Oklahoma,78460,2,asmith@example.org,2020-10-26,22887.84
CUST0697,Samantha Stephenson,Male,1986-04-28,94953 Miller Common,Bakerborough,Illinois,60353,5,amanda75@example.com,2013-07-16,84818.11
CUST0698,Ryan Martin,Male,1942-06-09,67849 Victoria Greens Suite 361,Darrellborough,Colorado,76199,2,wilsonmark@example.com,2024-03-30,8840.79
CUST0699,James Hendrix,Female,2003-02-08,59906 John Manor Apt. 280,West Ashleestad,Delaware,57880,3,toddchavez@example.org,2008-02-10,89486.01
CUST0700,Mark Mueller,Female,2005-03-24,975 Erica Via,Grayhaven,Arkansas,68533,1,cgonzalez@example.net,2022-08-30,43182.43
CUST0701,Alicia Watson,Female,1979-04-23,8671 Susan Courts Apt. 300,Anthonytown,Alaska,06989,4,jennifer91@example.com,2007-04-01,75682.22
CUST0702,Monica Williams,Male,1980-11-15,5004 Martinez Dale,New Matthew,Missouri,95398,3,tnewton@example.net,2005-10-13,75915.99
CUST0703,Crystal French,Male,1935-08-28,14338 Matthew Mill Apt. 453,New Amandaton,Mississippi,99174,4,peterssteve@example.com,2022-12-14,41158.68
CUST0704,Jesse Spears,Male,1972-04-22,283 Heather Street,Chanfurt,Iowa,20122,5,hillandrea@example.net,2025-04-04,13197.91
CUST0705,Mitchell Lewis,Female,1936-12-07,5176 Theodore Ways,Alecbury,Louisiana,55363,2,hernandezjason@example.org,2010-06-30,96969.98
CUST0706,Scott Nelson,Female,1940-11-05,54519 Christine Summit Suite 949,Harrisonmouth,South Carolina,37406,4,joann30@example.com,2019-03-28,50519.22
CUST0707,Tyrone Perry,Male,1965-02-13,408 Smith Tunnel Apt. 849,North Angelaview,Oklahoma,64415,4,robbinspeggy@example.net,2010-07-16,70876.02
CUST0708,Mark Thomas,Female,1993-01-28,97535 Martinez Prairie Apt. 453,Harrisfort,Vermont,38685,3,justinwilliamson@example.org,2017-07-11,89851.73
CUST0709,Hannah Johnston,Female,1970-01-27,57224 Morse Villages Suite 419,North Aaron,Maryland,75465,5,karen43@example.net,2014-02-13,35327.0
CUST0710,Teresa Taylor,Male,1995-09-26,1733 Kenneth Passage,North Brenda,Arkansas,40033,2,christopher79@example.org,2020-05-12,64969.46
CUST0711,Sarah Branch,Female,1964-06-14,317 James Garden,Rhondastad,Arkansas,08573,5,richardkrueger@example.com,2017-10-08,1877.79
CUST0712,Sherri Molina,Female,1993-01-05,0075 Clayton Shores,East Brian,Alabama,77550,1,harry12@example.com,2014-12-30,45367.4
CUST0713,Bonnie Wilson,Female,1997-12-25,99710 Jessica Keys Suite 737,Lake Megan,Ohio,47349,2,tara44@example.net,2015-08-20,88888.56
CUST0714,Jerry Jones,Female,1959-02-21,8651 Shirley Crescent Apt. 620,Fernandezland,California,14668,2,carrolljohn@example.com,2006-03-13,5036.06
CUST0715,Cody Cook,Male,1955-05-26,745 Kenneth Locks,East Danielmouth,Mississippi,63400,2,mconway@example.net,2023-01-10,96695.44
CUST0716,Peter King,Male,1957-11-27,087 Brown Gardens Apt. 815,North Kimberlyview,Kansas,90718,3,curtismatthew@example.com,2019-10-26,22123.27
CUST0717,Stephanie Harrison,Female,1994-12-16,5282 Petersen Field,South Kathleenfort,Oregon,97570,2,anthonypeter@example.com,2010-06-12,54764.51
CUST0718,Michael Cortez,Female,1966-01-06,9927 Wilson Loop Suite 260,Smithshire,Maine,33364,2,morgan74@example.net,2006-09-03,33382.07
CUST0719,Kenneth Browning,Male,1985-08-29,14592 Daniel Shoal Suite 240,Harveybury,Connecticut,47245,1,kara43@example.com,2018-10-06,82991.46
CUST0720,Krystal Patton,Male,1939-06-16,90717 Shannon Viaduct,South Yesenia,Florida,19424,1,jmartin@example.net,2015-07-22,63716.81
CUST0721,Amanda Burns,Male,1964-02-10,4650 Andre Freeway Apt. 396,New Amandaton,New Jersey,50715,1,tflores@example.net,2024-01-19,26805.67
CUST0722,Michael Bauer,Female,1992-06-11,093 Smith Valleys,Emmaside,New York,83383,5,zachary10@example.com,2010-06-13,61894.95
CUST0723,Wendy Peterson,Female,1966-07-07,973 Samuel Ways Suite 681,Lopezshire,Hawaii,23488,4,benjaminleon@example.net,2023-08-07,88987.7
CUST0724,Erica Snyder,Female,1940-09-18,868 Cassandra Isle Suite 966,South Mariaberg,New York,31495,5,annwilson@example.org,2021-05-15,37297.52
CUST0725,Natalie Black,Female,2002-06-09,44908 Luis Ranch Suite 947,Rodneybury,West Virginia,36580,4,tommyjohnson@example.com,2010-02-04,79677.11
CUST0726,Robert Garza,Female,1989-04-10,4514 Kelly Crescent,Danielmouth,West Virginia,39049,4,ikirby@example.net,2015-01-05,96916.15
CUST0727,Jacqueline Pace,Female,1968-10-10,56985 Mclaughlin Walks Suite 691,New Stacybury,Michigan,77413,5,moranmelissa@example.com,2011-06-01,28011.7
